Date,Close,High,Low,Open,Volume,Daily_Return,MA_7,MA_30,MA_90,Volatility_7,Volatility_30,Daily_Range,Daily_Range_Pct,Month,Month_Name
2025-02-25,88736.171875,92511.078125,86008.234375,91437.1171875,92139104128,-2.9337712021491935,94871.58816964286,97632.64375,,2.4659419672212093,1.8861639441382843,6502.84375,7.328289707111055,2025-02,Feb
2025-02-26,84347.0234375,89286.25,82131.8984375,88638.890625,64597492134,-4.94629004695274,93116.07589285714,97041.28828125,,2.641339707902128,2.055917213207715,7154.3515625,8.482043907336312,2025-02,Feb
2025-02-27,84704.2265625,87000.78125,83144.9609375,84076.859375,52659591954,0.4234922709094535,91168.97433035714,96487.01328125,,2.3679860971478504,2.0644088456613843,3855.8203125,4.552099073421015,2025-02,Feb
2025-02-28,84373.0078125,85036.3203125,78248.9140625,84705.625,83610570576,-0.3910297790814532,89490.04017857143,95842.67317708333,,2.449280035632013,1.990347785609669,6787.40625,8.04452327346618,2025-02,Feb
2025-03-01,86031.9140625,86522.3046875,83794.234375,84373.8671875,29190628396,1.9661575342751147,87983.49107142857,95219.22682291667,,2.7313359416254506,2.025866906733749,2728.0703125,3.1709980444211974,2025-03,Mar
2025-03-02,94248.3515625,95043.4375,85040.2109375,86036.2578125,58398341092,9.550452979612857,87694.12388392857,94947.33776041666,,5.0604798833635884,2.7264922596776753,10003.2265625,10.613688618061872,2025-03,Mar
2025-03-03,86065.671875,94429.75,85081.3046875,94248.421875,70072228536,-8.682040111941614,86929.48102678571,94460.99661458333,,5.777394626208189,3.124190819585808,9348.4453125,10.861990743623647,2025-03,Mar
2025-03-04,87222.1953125,88911.2734375,81529.2421875,86064.0703125,68095241474,1.3437685575495406,86713.19866071429,94112.10390625,,5.72976467794928,3.1051893604958405,7382.03125,8.463477929616001,2025-03,Mar
2025-03-05,90623.5625,90998.2421875,86379.7734375,87222.953125,50498988027,3.899657851208138,87609.84709821429,93752.70859375,,5.452873321618458,3.109610467318169,4618.46875,5.09632221752483,2025-03,Mar
2025-03-06,89961.7265625,92804.9375,87852.140625,90622.359375,47749810486,-0.7303133084179958,88360.91852678571,93489.03880208333,,5.496066461864965,3.053326497519056,4952.796875,5.505448888377098,2025-03,Mar
2025-03-07,86742.671875,91191.046875,84717.6796875,89963.28125,65945677657,-3.57824911826653,88699.44196428571,93159.94635416666,,5.755797259605854,3.1087265597399294,6473.3671875,7.462725147351244,2025-03,Mar
2025-03-08,86154.59375,86847.265625,85247.484375,86742.65625,18206118081,-0.6779571257010009,88716.96763392857,92811.98958333333,,5.733206806325019,3.1089269649819067,1599.78125,1.8568728379617019,2025-03,Mar
2025-03-09,80601.0390625,86471.1328125,80052.484375,86154.3046875,30899345977,-6.44603432710168,86767.3515625,92281.0546875,,4.3997345595093424,3.302188505124922,6418.6484375,7.963481007388533,2025-03,Mar
2025-03-10,78532.0,83955.9296875,77420.59375,80597.1484375,54061099422,-2.567012890361897,85691.11272321429,91682.70625,,3.366450971827319,3.321051989422138,6535.3359375,8.321876352951662,2025-03,Mar
2025-03-11,82862.2109375,83577.7578125,76624.25,78523.875,54702837196,5.513944554449135,85068.2578125,91228.11015625,,4.174211329234423,3.504565794587769,6953.5078125,8.391651313461551,2025-03,Mar
2025-03-12,83722.359375,84358.578125,80635.25,82857.375,40353484454,1.0380466895202334,84082.37165178571,90770.93697916667,,3.7748095008208713,3.5055161980124785,3723.328125,4.447232678098425,2025-03,Mar
2025-03-13,81066.703125,84301.6953125,79931.8515625,83724.921875,31412940153,-3.17197970748182,82811.65401785714,90281.57942708333,,3.8508867369417574,3.533462162864002,4369.84375,5.390429833148589,2025-03,Mar
2025-03-14,83969.1015625,85263.2890625,80797.5625,81066.9921875,29588112414,3.580259620308812,82415.4296875,89817.6875,,4.1210052843175236,3.577577076688422,4465.7265625,5.318297420600677,2025-03,Mar
2025-03-15,84343.109375,84672.671875,83639.59375,83968.40625,13650491277,0.44541123525254633,82156.64620535714,89408.32890625,,4.129791273476351,3.5775296638749734,1033.078125,1.224851837518588,2025-03,Mar
2025-03-16,82579.6875,85051.6015625,82017.90625,84333.3203125,21330270174,-2.0907717157540473,82439.31026785714,88910.68619791667,,3.2772296830621466,3.5817899403963422,3033.6953125,3.6736580197158046,2025-03,Mar
2025-03-17,84075.6875,84725.328125,82492.15625,82576.3359375,25092785558,1.8115835083536647,83231.265625,88460.53072916667,,3.0264698313779697,3.6052074192674404,2233.171875,2.656144649426744,2025-03,Mar
2025-03-18,82718.5,84075.71875,81179.9921875,84075.71875,24095774594,-1.6142449028442418,83210.73549107143,88011.9796875,,2.39494584777102,3.6070248965291754,2895.7265625,3.5007000398943404,2025-03,Mar
2025-03-19,86854.2265625,87021.1875,82569.7265625,82718.8046875,34931960257,4.9997601050550955,83658.14508928571,87714.67447916667,,3.0576244911345523,3.741203697485031,4451.4609375,5.125209346371583,2025-03,Mar
2025-03-20,84167.1953125,87443.265625,83647.1953125,86872.953125,29028988961,-3.093725379117185,84101.07254464286,87335.59609375,,3.041783254957804,3.7768527011630826,3796.0703125,4.510154221494216,2025-03,Mar
2025-03-21,84043.2421875,84782.2734375,83171.0703125,84164.5390625,19030452299,-0.14727011460912154,84111.6640625,86915.85052083334,,2.7396462919715283,3.766506261953159,1611.203125,1.9171120521569303,2025-03,Mar
2025-03-22,83832.484375,84513.875,83674.78125,84046.2578125,9863214091,-0.25077306278807887,84038.71763392857,86432.46875,,2.7352951585714007,3.7446999582456324,839.09375,1.0009171936818198,2025-03,Mar
2025-03-23,86054.375,86094.78125,83794.9140625,83831.8984375,12594615537,2.6503933905394295,84535.1015625,86096.76302083333,,2.7342027317557123,3.770913445710298,2299.8671875,2.6725743897390455,2025-03,Mar
2025-03-24,87498.9140625,88758.7265625,85541.1953125,86070.9296875,34582604933,1.6786352378946434,85024.13392857143,85794.13489583334,,2.725010611820835,3.7858426209163136,3217.53125,3.677224208407587,2025-03,Mar
2025-03-25,87471.703125,88542.3984375,86346.078125,87512.8203125,30005840049,-0.031098600241552532,85703.16294642857,85500.72760416666,,2.571677460369284,3.7860535776812014,2196.3203125,2.5108923617977172,2025-03,Mar
2025-03-26,86900.8828125,88292.15625,85861.453125,87460.234375,26704046038,-0.652577110204744,85709.828125,85350.15130208334,,1.822158426825339,3.6776597263270996,2430.703125,2.797098310548305,2025-03,Mar
2025-03-27,87177.1015625,87786.7265625,85837.9375,86896.2578125,24413471941,0.3178549412391707,86139.81473214286,85298.18229166667,,1.1999348217059307,3.639081975281041,1948.7890625,2.235436860794061,2025-03,Mar
2025-03-28,84353.1484375,87489.859375,83557.640625,87185.234375,34198619509,-3.2393289916566204,86184.08705357143,85298.38645833333,,1.866119905803668,3.571718925699229,3932.21875,4.661614679283144,2025-03,Mar
2025-03-29,82597.5859375,84567.3359375,81634.140625,84352.0703125,16969396135,-2.0812056603918605,86007.67299107143,85228.16510416666,,2.0384526654042645,3.592188893581491,2933.1953125,3.5511877002307215,2025-03,Mar
2025-03-30,82334.5234375,83505.0,81573.25,82596.984375,14763760943,-0.3184869109843613,85476.265625,85160.215625,,1.6123508348597104,3.591956083082263,1931.75,2.3462211467907363,2025-03,Mar
2025-03-31,82548.9140625,83870.125,81293.890625,82336.0625,29004228247,0.26038970780313253,84769.12276785714,85044.115625,93391.928125,1.342116280634181,3.5728946747894783,2576.234375,3.1208579837276402,2025-03,Mar
2025-04-01,85169.171875,85487.3671875,82429.359375,82551.921875,28175650319,3.17418810684309,84440.18973214286,84741.47630208333,93289.14383680555,2.0279387268414877,3.144455315578311,3058.0078125,3.5905102106524387,2025-04,Apr
